キャプション,種類,提出回次,番号,議案件名,審議状況,経過情報,経過情報URL,本文情報,本文情報URL,議案種類,議案提出回次,議案番号,議案件名,議案提出者,衆議院予備審査議案受理年月日,衆議院予備付託年月日／衆議院予備付託委員会,衆議院議案受理年月日,衆議院付託年月日／衆議院付託委員会,衆議院審査終了年月日／衆議院審査結果,衆議院審議終了年月日／衆議院審議結果,衆議院審議時会派態度,衆議院審議時賛成会派,衆議院審議時反対会派,参議院予備審査議案受理年月日,参議院予備付託年月日／参議院予備付託委員会,参議院議案受理年月日,参議院付託年月日／参議院付託委員会,参議院審査終了年月日／参議院審査結果,参議院審議終了年月日／参議院審議結果,公布年月日／法律番号
参法の一覧,,195,3,国会議員の歳費、旅費及び手当等に関する法律の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC661E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19506003.htm,参法,195,3,国会議員の歳費、旅費及び手当等に関する法律の一部を改正する法律案,浅田　均君,平成29年11月20日,／,,／,／,／,,,,,／,平成29年11月16日,／,／,／,／
参法の一覧,,195,4,地方自治法の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC6622.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19506004.htm,参法,195,4,地方自治法の一部を改正する法律案,浅田　均君,平成29年11月20日,／,,／,／,／,,,,,／,平成29年11月16日,／,／,／,／
参法の一覧,,195,5,国会における各会派に対する立法事務費の交付に関する法律の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC6626.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19506005.htm,参法,195,5,国会における各会派に対する立法事務費の交付に関する法律の一部を改正する法律案,藤巻　健史君,平成29年11月20日,／,,／,／,／,,,,,／,平成29年11月16日,／,／,／,／
参法の一覧,,195,6,国会議員の歳費、旅費及び手当等に関する法律の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC662A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19506006.htm,参法,195,6,国会議員の歳費、旅費及び手当等に関する法律の一部を改正する法律案,浅田　均君,平成29年11月20日,／,,／,／,／,,,,,／,平成29年11月16日,／,／,／,／
参法の一覧,,195,7,裁判官弾劾法の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC662E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19506007.htm,参法,195,7,裁判官弾劾法の一部を改正する法律案,浅田　均君,平成29年11月20日,／,,／,／,／,,,,,／,平成29年11月16日,／,／,／,／
参法の一覧,,195,8,国家公務員の人件費の総額の削減の推進に関する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC6632.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19506008.htm,参法,195,8,国家公務員の人件費の総額の削減の推進に関する法律案,藤巻　健史君,平成29年11月20日,／,,／,／,／,,,,,／,平成29年11月16日,／,／,／,／
参法の一覧,,195,9,大規模災害からの復興に関する法律の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC663A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19506009.htm,参法,195,9,大規模災害からの復興に関する法律の一部を改正する法律案,浅田　均君,平成29年11月20日,／,,／,／,／,,,,,／,平成29年11月16日,／,／,／,／
参法の一覧,,195,10,国の財政運営における不要資産の活用、透明性の向上等に関する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC664A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19506010.htm,参法,195,10,国の財政運営における不要資産の活用、透明性の向上等に関する法律案,藤巻　健史君,平成29年11月20日,／,,／,／,／,,,,,／,平成29年11月16日,／,／,／,／
参法の一覧,,195,11,公職選挙法の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC6656.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19506011.htm,参法,195,11,公職選挙法の一部を改正する法律案,浅田　均君,平成29年11月20日,／,,／,／,／,,,,,／,平成29年11月16日,／,／,／,／
参法の一覧,,195,12,政治資金規正法の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC6666.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19506012.htm,参法,195,12,政治資金規正法の一部を改正する法律案,浅田　均君,平成29年11月20日,／,,／,／,／,,,,,／,平成29年11月16日,／,／,／,／
参法の一覧,,195,13,租税特別措置法の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC666A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19506013.htm,参法,195,13,租税特別措置法の一部を改正する法律案,藤巻　健史君,平成29年11月20日,／,,／,／,／,,,,,／,平成29年11月16日,／,／,／,／
参法の一覧,,195,14,政治資金規正法の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC666E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19506014.htm,参法,195,14,政治資金規正法の一部を改正する法律案,藤巻　健史君,平成29年11月20日,／,,／,／,／,,,,,／,平成29年11月16日,／,／,／,／
参法の一覧,,195,15,国会議員の秘書の給与等に関する法律の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC6672.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19506015.htm,参法,195,15,国会議員の秘書の給与等に関する法律の一部を改正する法律案,藤巻　健史君,平成29年11月20日,／,,／,／,／,,,,,／,平成29年11月16日,／,／,／,／
参法の一覧,,195,16,政策金融改革の着実な達成を図るための株式会社商工組合中央金庫法及び株式会社日本政策投資銀行法を廃止する等の法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC6986.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19506016.htm,参法,195,16,政策金融改革の着実な達成を図るための株式会社商工組合中央金庫法及び株式会社日本政策投資銀行法を廃止する等の法律案,藤巻　健史君,平成29年12月 1日,／,,／,／,／,,,,,／,平成29年11月29日,／,／,／,／
参法の一覧,,195,17,独立行政法人都市再生機構の完全民営化の推進に関する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC69A2.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19506017.htm,参法,195,17,独立行政法人都市再生機構の完全民営化の推進に関する法律案,藤巻　健史君,平成29年12月 1日,／,,／,／,／,,,,,／,平成29年11月29日,／,／,／,／
参法の一覧,,195,18,ギャンブル等依存症対策基本法案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC69F2.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19506018.htm,参法,195,18,ギャンブル等依存症対策基本法案,浅田　均君,平成29年12月 4日,／,,／,／,／,,,,,／,平成29年11月30日,／,／,／,／
参法の一覧,,195,19,独立行政法人日本学生支援機構法の一部を改正する法律の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC6A86.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19506019.htm,参法,195,19,独立行政法人日本学生支援機構法の一部を改正する法律の一部を改正する法律案,浅田　均君,平成29年12月 7日,／,,／,／,／,,,,,／,平成29年12月 6日,／,／,／,／
参法の一覧,,195,20,都市計画法の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC6AA2.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19506020.htm,参法,195,20,都市計画法の一部を改正する法律案,藤巻　健史君,平成29年12月 7日,／,,／,／,／,,,,,／,平成29年12月 6日,／,／,／,／
閣法の一覧,,195,1,一般職の職員の給与に関する法律等の一部を改正する法律案,成立,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC6682.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19509001.htm,閣法,195,1,一般職の職員の給与に関する法律等の一部を改正する法律案,内閣,,／,平成29年11月17日,平成29年11月22日／内閣,平成29年12月 1日／可決,平成29年12月 5日／可決,多数,自由民主党; 立憲民主党・市民クラブ; 希望の党・無所属クラブ; 公明党; 無所属の会; 日本共産党; 自由党; 社会民主党・市民連合,日本維新の会,平成29年11月17日,／,平成29年12月 5日,平成29年12月 5日／内閣,平成29年12月 7日／可決,平成29年12月 8日／可決,平成29年12月15日／77
閣法の一覧,,195,2,特別職の職員の給与に関する法律の一部を改正する法律案,成立,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC663E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19509002.htm,閣法,195,2,特別職の職員の給与に関する法律の一部を改正する法律案,内閣,,／,平成29年11月17日,平成29年11月22日／内閣,平成29年12月 1日／可決,平成29年12月 5日／可決,多数,自由民主党; 立憲民主党・市民クラブ; 希望の党・無所属クラブ; 公明党; 無所属の会; 社会民主党・市民連合,日本共産党; 日本維新の会; 自由党,平成29年11月17日,／,平成29年12月 5日,平成29年12月 5日／内閣,平成29年12月 7日／可決,平成29年12月 8日／可決,平成29年12月15日／78
閣法の一覧,,195,3,国家公務員退職手当法等の一部を改正する法律案,成立,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC6642.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19509003.htm,閣法,195,3,国家公務員退職手当法等の一部を改正する法律案,内閣,,／,平成29年11月17日,平成29年11月22日／内閣,平成29年12月 1日／可決,平成29年12月 5日／可決,多数,自由民主党; 立憲民主党・市民クラブ; 希望の党・無所属クラブ; 公明党; 無所属の会; 社会民主党・市民連合,日本共産党; 日本維新の会; 自由党,平成29年11月17日,／,平成29年12月 5日,平成29年12月 5日／内閣,平成29年12月 7日／可決,平成29年12月 8日／可決,平成29年12月15日／79
閣法の一覧,,195,4,保険業法等の一部を改正する法律の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC6646.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19509004.htm,閣法,195,4,保険業法等の一部を改正する法律の一部を改正する法律案,内閣,,／,平成29年11月17日,平成29年12月 7日／財務金融,／,／閉会中審査,,,,平成29年11月17日,／,,／,／,／,／
閣法の一覧,,195,5,裁判官の報酬等に関する法律の一部を改正する法律案,成立,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC664E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19509005.htm,閣法,195,5,裁判官の報酬等に関する法律の一部を改正する法律案,内閣,,／,平成29年11月17日,平成29年11月30日／法務,平成29年12月 5日／可決,平成29年12月 5日／可決,多数,自由民主党; 立憲民主党・市民クラブ; 希望の党・無所属クラブ; 公明党; 無所属の会; 日本共産党; 自由党; 社会民主党・市民連合,日本維新の会,平成29年11月17日,／,平成29年12月 5日,平成29年12月 5日／法務,平成29年12月 7日／可決,平成29年12月 8日／可決,平成29年12月15日／82
閣法の一覧,,195,6,検察官の俸給等に関する法律の一部を改正する法律案,成立,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC6652.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19509006.htm,閣法,195,6,検察官の俸給等に関する法律の一部を改正する法律案,内閣,,／,平成29年11月17日,平成29年11月30日／法務,平成29年12月 5日／可決,平成29年12月 5日／可決,多数,自由民主党; 立憲民主党・市民クラブ; 希望の党・無所属クラブ; 公明党; 無所属の会; 日本共産党; 自由党; 社会民主党・市民連合,日本維新の会,平成29年11月17日,／,平成29年12月 5日,平成29年12月 5日／法務,平成29年12月 7日／可決,平成29年12月 8日／可決,平成29年12月15日／83
閣法の一覧,,195,7,旅館業法の一部を改正する法律案,成立,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC665A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19509007.htm,閣法,195,7,旅館業法の一部を改正する法律案,内閣,,／,平成29年11月17日,平成29年11月22日／厚生労働,平成29年12月 1日／可決,平成29年12月 5日／可決,全会一致,自由民主党; 立憲民主党・市民クラブ; 希望の党・無所属クラブ; 公明党; 無所属の会; 日本共産党; 日本維新の会; 自由党; 社会民主党・市民連合,,平成29年11月17日,／,平成29年12月 5日,平成29年12月 5日／厚生労働,平成29年12月 7日／可決,平成29年12月 8日／可決,平成29年12月15日／84
閣法の一覧,,195,8,競馬法の一部を改正する法律案,成立,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC665E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19509008.htm,閣法,195,8,競馬法の一部を改正する法律案,内閣,,／,平成29年11月17日,平成29年11月29日／農林水産,平成29年12月 5日／可決,平成29年12月 5日／可決,全会一致,自由民主党; 立憲民主党・市民クラブ; 希望の党・無所属クラブ; 公明党; 無所属の会; 日本共産党; 日本維新の会; 自由党; 社会民主党・市民連合,,平成29年11月17日,／,平成29年12月 5日,平成29年12月 5日／農林水産,平成29年12月 7日／可決,平成29年12月 8日／可決,平成29年12月15日／81
閣法の一覧,,195,9,防衛省の職員の給与等に関する法律の一部を改正する法律案,成立,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC6662.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19509009.htm,閣法,195,9,防衛省の職員の給与等に関する法律の一部を改正する法律案,内閣,,／,平成29年11月17日,平成29年11月30日／安全保障,平成29年12月 5日／可決,平成29年12月 5日／可決,多数,自由民主党; 立憲民主党・市民クラブ; 希望の党・無所属クラブ; 公明党; 無所属の会; 日本共産党; 自由党; 社会民主党・市民連合,日本維新の会,平成29年11月17日,／,平成29年12月 5日,平成29年12月 5日／外交防衛,平成29年12月 7日／可決,平成29年12月 8日／可決,平成29年12月15日／86
承諾の一覧,,195,,平成二十八年度一般会計熊本地震復旧等予備費使用総調書及び各省各庁所管使用調書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC65EA.htm,,,承諾,195,,平成二十八年度一般会計熊本地震復旧等予備費使用総調書及び各省各庁所管使用調書,内閣,,／,平成29年11月21日,平成29年12月 7日／決算行政監視,／,／閉会中審査,,,,平成29年11月21日,／,,／,／,／,／
承諾の一覧,,195,,平成二十八年度一般会計予備費使用総調書及び各省各庁所管使用調書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC65EE.htm,,,承諾,195,,平成二十八年度一般会計予備費使用総調書及び各省各庁所管使用調書,内閣,,／,平成29年11月21日,平成29年12月 7日／決算行政監視,／,／閉会中審査,,,,平成29年11月21日,／,,／,／,／,／
承諾の一覧,,195,,平成二十八年度特別会計予算総則第二十条第一項の規定による経費増額総調書及び各省各庁所管経費増額調書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC65F6.htm,,,承諾,195,,平成二十八年度特別会計予算総則第二十条第一項の規定による経費増額総調書及び各省各庁所管経費増額調書,内閣,,／,平成29年11月21日,平成29年12月 7日／決算行政監視,／,／閉会中審査,,,,平成29年11月21日,／,,／,／,／,／
決算その他,決算,195,,平成二十八年度一般会計歳入歳出決算,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC65CA.htm,,,決算,195,,平成二十八年度一般会計歳入歳出決算,内閣,,／,平成29年11月21日,平成29年12月 7日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,決算,195,,平成二十八年度特別会計歳入歳出決算,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC65D6.htm,,,決算,195,,平成二十八年度特別会計歳入歳出決算,内閣,,／,平成29年11月21日,平成29年12月 7日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,決算,195,,平成二十八年度国税収納金整理資金受払計算書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC65D2.htm,,,決算,195,,平成二十八年度国税収納金整理資金受払計算書,内閣,,／,平成29年11月21日,平成29年12月 7日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,決算,195,,平成二十八年度政府関係機関決算書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC65DA.htm,,,決算,195,,平成二十八年度政府関係機関決算書,内閣,,／,平成29年11月21日,平成29年12月 7日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,国有財産,195,,平成二十八年度国有財産増減及び現在額総計算書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC65E2.htm,,,国有財産,195,,平成二十八年度国有財産増減及び現在額総計算書,内閣,,／,平成29年11月21日,平成29年12月 7日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,国有財産,195,,平成二十八年度国有財産無償貸付状況総計算書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC65E6.htm,,,国有財産,195,,平成二十八年度国有財産無償貸付状況総計算書,内閣,,／,平成29年11月21日,平成29年12月 7日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,ＮＨＫ決算,185,,日本放送協会平成二十四年度財産目録、貸借対照表、損益計算書、資本等変動計算書及びキャッシュ・フロー計算書,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC60BE.htm,,,ＮＨＫ決算,185,,日本放送協会平成二十四年度財産目録、貸借対照表、損益計算書、資本等変動計算書及びキャッシュ・フロー計算書,内閣,,／,,平成29年11月 2日／総務,／審査未了,／,,,,,／,,／,／,／,／
決算その他,ＮＨＫ決算,187,,日本放送協会平成二十五年度財産目録、貸借対照表、損益計算書、資本等変動計算書及びキャッシュ・フロー計算書,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC60C6.htm,,,ＮＨＫ決算,187,,日本放送協会平成二十五年度財産目録、貸借対照表、損益計算書、資本等変動計算書及びキャッシュ・フロー計算書,内閣,,／,,平成29年11月 2日／総務,／審査未了,／,,,,,／,,／,／,／,／
決算その他,ＮＨＫ決算,190,,日本放送協会平成二十六年度財産目録、貸借対照表、損益計算書、資本等変動計算書及びキャッシュ・フロー計算書,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC60CE.htm,,,ＮＨＫ決算,190,,日本放送協会平成二十六年度財産目録、貸借対照表、損益計算書、資本等変動計算書及びキャッシュ・フロー計算書,内閣,,／,,平成29年11月 2日／総務,／審査未了,／,,,,,／,,／,／,／,／
決算その他,ＮＨＫ決算,192,,日本放送協会平成二十七年度財産目録、貸借対照表、損益計算書、資本等変動計算書及びキャッシュ・フロー計算書,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC60D6.htm,,,ＮＨＫ決算,192,,日本放送協会平成二十七年度財産目録、貸借対照表、損益計算書、資本等変動計算書及びキャッシュ・フロー計算書,内閣,,／,,平成29年11月 2日／総務,／審査未了,／,,,,,／,,／,／,／,／
決算その他,ＮＨＫ決算,195,,日本放送協会平成二十八年度財産目録、貸借対照表、損益計算書、資本等変動計算書及びキャッシュ・フロー計算書,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DC6A36.htm,,,ＮＨＫ決算,195,,日本放送協会平成二十八年度財産目録、貸借対照表、損益計算書、資本等変動計算書及びキャッシュ・フロー計算書,内閣,,／,平成29年12月 5日,平成29年12月 7日／総務,／審査未了,／,,,,,／,,／,／,／,／
