キャプション,種類,提出回次,番号,議案件名,審議状況,経過情報,経過情報URL,本文情報,本文情報URL,議案種類,議案提出回次,議案番号,議案件名,議案提出者,衆議院予備審査議案受理年月日,衆議院予備付託年月日／衆議院予備付託委員会,衆議院議案受理年月日,衆議院付託年月日／衆議院付託委員会,衆議院審査終了年月日／衆議院審査結果,衆議院審議終了年月日／衆議院審議結果,衆議院審議時会派態度,衆議院審議時賛成会派,衆議院審議時反対会派,参議院予備審査議案受理年月日,参議院予備付託年月日／参議院予備付託委員会,参議院議案受理年月日,参議院付託年月日／参議院付託委員会,参議院審査終了年月日／参議院審査結果,参議院審議終了年月日／参議院審議結果,公布年月日／法律番号
衆法の一覧,,139,18,市民活動促進法案,成立,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3692.htm,,,衆法,139,18,市民活動促進法案,熊代　昭彦君外四名,,／,平成10年 3月 4日,平成10年 3月11日／内閣,平成10年 3月17日／可決,平成10年 3月19日／可決,,,,,／,,平成10年 1月12日／労働･社会政策,平成10年 3月 3日／修正,平成10年 3月 4日／修正,平成10年 3月25日／7
衆法の一覧,,140,18,公職選挙法の一部を改正する法律案,本院議了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE368E.htm,,,衆法,140,18,公職選挙法の一部を改正する法律案,石井　一君外三名,,／,,平成10年 1月12日／公職選挙法改正に関する調査特別,平成10年 4月 3日／否決,平成10年 4月 7日／否決,,,,,／,,／,／,／,／
衆法の一覧,,140,21,スポーツ振興投票の実施等に関する法律案,成立,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE368A.htm,,,衆法,140,21,スポーツ振興投票の実施等に関する法律案,島村　宜伸君外十二名,,／,平成10年 3月20日,平成10年 4月24日／文教,平成10年 5月 8日／可決,平成10年 5月12日／可決,,,,,／,,平成10年 1月12日／文教･科学,平成10年 3月17日／修正,平成10年 3月20日／修正,平成10年 5月20日／63
衆法の一覧,,140,22,日本体育・学校健康センター法の一部を改正する法律案,成立,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3686.htm,,,衆法,140,22,日本体育・学校健康センター法の一部を改正する法律案,島村　宜伸君外十二名,,／,平成10年 3月20日,平成10年 4月24日／文教,平成10年 5月 8日／可決,平成10年 5月12日／可決,,,,,／,,平成10年 1月12日／文教･科学,平成10年 3月17日／修正,平成10年 3月20日／修正,平成10年 5月20日／64
衆法の一覧,,140,23,スポーツ振興法の一部を改正する法律案,成立,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3682.htm,,,衆法,140,23,スポーツ振興法の一部を改正する法律案,島村　宜伸君外十二名,,／,平成10年 3月20日,平成10年 4月24日／文教,平成10年 5月 8日／可決,平成10年 5月12日／可決,,,,,／,,平成10年 1月12日／文教･科学,平成10年 3月17日／可決,平成10年 3月20日／可決,平成10年 5月20日／65
衆法の一覧,,140,34,議院における証人の宣誓及び証言等に関する法律の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE367E.htm,,,衆法,140,34,議院における証人の宣誓及び証言等に関する法律の一部を改正する法律案,議院運営委員長,,／,平成10年 6月18日,平成10年 6月18日／議院運営,／,／閉会中審査,,,,,／,,平成 9年 6月17日／議院運営,平成10年 6月18日／修正,平成10年 6月18日／修正,／
衆法の一覧,,140,38,道路整備特別措置法の一部を改正する法律案,撤回,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE367A.htm,,,衆法,140,38,道路整備特別措置法の一部を改正する法律案,二階　俊博君外三名,,／,,平成10年 1月12日／建設,平成10年 6月18日／撤回許可,／,,,,,／,,／,／,／,／
衆法の一覧,,141,5,情報公開法案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3676.htm,,,衆法,141,5,情報公開法案,松本　善明君外一名,,／,,平成10年 1月12日／内閣,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,141,11,行政情報の公開に関する法律案,撤回,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3672.htm,,,衆法,141,11,行政情報の公開に関する法律案,倉田　栄喜君外七名,,／,,平成10年 1月12日／内閣,平成10年 4月30日／撤回許可,／,,,,,／,,／,／,／,／
衆法の一覧,,142,1,平成九年度の新生産調整推進助成補助金等についての所得税及び法人税の臨時特例に関する法律案,成立,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE366E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205001.htm,衆法,142,1,平成九年度の新生産調整推進助成補助金等についての所得税及び法人税の臨時特例に関する法律案,大蔵委員長,,／,平成10年 2月10日,／審査省略,／,平成10年 2月10日／可決,,,,平成10年 2月10日,平成10年 2月10日／財政・金融,平成10年 2月10日,平成10年 2月10日／財政・金融,平成10年 2月13日／可決,平成10年 2月13日／可決,平成10年 2月18日／6
