キャプション,種類,提出回次,番号,議案件名,審議状況,経過情報,経過情報URL,本文情報,本文情報URL,議案種類,議案提出回次,議案番号,議案件名,議案提出者,衆議院予備審査議案受理年月日,衆議院予備付託年月日／衆議院予備付託委員会,衆議院議案受理年月日,衆議院付託年月日／衆議院付託委員会,衆議院審査終了年月日／衆議院審査結果,衆議院審議終了年月日／衆議院審議結果,衆議院審議時会派態度,衆議院審議時賛成会派,衆議院審議時反対会派,参議院予備審査議案受理年月日,参議院予備付託年月日／参議院予備付託委員会,参議院議案受理年月日,参議院付託年月日／参議院付託委員会,参議院審査終了年月日／参議院審査結果,参議院審議終了年月日／参議院審議結果,公布年月日／法律番号
衆法の一覧,,183,1,公職選挙法の一部を改正する法律案,本院議了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB3F8A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g18305001.htm,衆法,183,1,公職選挙法の一部を改正する法律案,田嶋　要君外五名,,／,平成25年 3月 1日,平成25年 3月21日／政治倫理の確立及び公職選挙法改正に関する特別,平成25年 4月11日／否決,平成25年 4月12日／否決,,,,平成25年 3月 4日,／,,／,／,／,／
衆法の一覧,,183,2,消費税率の引上げが国民生活及び我が国の経済に及ぼす影響を踏まえ早急に講ずべき措置に関する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB4256.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g18305002.htm,衆法,183,2,消費税率の引上げが国民生活及び我が国の経済に及ぼす影響を踏まえ早急に講ずべき措置に関する法律案,松本　剛明君外四名,,／,平成25年 3月12日,平成25年 3月14日／財務金融,／審査未了,／,,,,平成25年 3月13日,／,,／,／,／,／
衆法の一覧,,183,3,公職選挙法の一部を改正する法律案,成立,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB4282.htm,本文及び修正案,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g18305003.htm,衆法,183,3,公職選挙法の一部を改正する法律案,逢沢　一郎君外五名,,／,平成25年 3月13日,平成25年 3月21日／政治倫理の確立及び公職選挙法改正に関する特別,平成25年 4月11日／修正,平成25年 4月12日／修正,,,,平成25年 3月14日,／,平成25年 4月12日,平成25年 4月17日／倫理選挙特,平成25年 4月18日／可決,平成25年 4月19日／可決,平成25年 4月26日／10
衆法の一覧,,183,4,再生医療を国民が迅速かつ安全に受けられるようにするための施策の総合的な推進に関する法律案,成立,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB4346.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g18305004.htm,衆法,183,4,再生医療を国民が迅速かつ安全に受けられるようにするための施策の総合的な推進に関する法律案,厚生労働委員長,,／,平成25年 3月19日,／審査省略,／,平成25年 3月22日／可決,,,,平成25年 3月21日,平成25年 3月21日／厚生労働,平成25年 3月22日,平成25年 3月22日／厚生労働,平成25年 4月25日／可決,平成25年 4月26日／可決,平成25年 5月10日／13
衆法の一覧,,183,5,国有林野事業に従事する職員の労働関係を円滑に調整するための特定独立行政法人の労働関係に関する法律の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB446E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g18305005.htm,衆法,183,5,国有林野事業に従事する職員の労働関係を円滑に調整するための特定独立行政法人の労働関係に関する法律の一部を改正する法律案,中川　正春君外五名,,／,平成25年 4月 4日,平成25年 6月21日／農林水産,／,／閉会中審査,,,,平成25年 4月 5日,／,,／,／,／,／
衆法の一覧,,183,6,国有林野事業に従事する職員の給与等に関する特例法案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB4472.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g18305006.htm,衆法,183,6,国有林野事業に従事する職員の給与等に関する特例法案,中川　正春君外五名,,／,平成25年 4月 4日,平成25年 6月21日／農林水産,／,／閉会中審査,,,,平成25年 4月 5日,／,,／,／,／,／
衆法の一覧,,183,7,スポーツ振興投票の実施等に関する法律及び独立行政法人日本スポーツ振興センター法の一部を改正する法律案,成立,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB3E56.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g18305007.htm,衆法,183,7,スポーツ振興投票の実施等に関する法律及び独立行政法人日本スポーツ振興センター法の一部を改正する法律案,遠藤　利明君外十二名,,／,平成25年 4月15日,平成25年 4月16日／文部科学,平成25年 4月19日／可決,平成25年 4月23日／可決,,,,平成25年 4月16日,／,平成25年 4月23日,平成25年 4月23日／文教科学,平成25年 4月25日／可決,平成25年 4月26日／可決,平成25年 5月10日／11
衆法の一覧,,183,8,公職選挙法及び衆議院議員選挙区画定審議会設置法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB4742.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g18305008.htm,衆法,183,8,公職選挙法及び衆議院議員選挙区画定審議会設置法の一部を改正する法律案,海江田　万里君外六名,,／,平成25年 4月16日,平成25年 6月24日／政治倫理の確立及び公職選挙法改正に関する特別,／,／閉会中審査,,,,平成25年 4月17日,／,,／,／,／,／
衆法の一覧,,183,9,日本銀行法の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB49B2.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g18305009.htm,衆法,183,9,日本銀行法の一部を改正する法律案,今井　雅人君外九名,,／,平成25年 4月25日,平成25年 6月24日／財務金融,／審査未了,／,,,,平成25年 4月26日,／,,／,／,／,／
衆法の一覧,,183,10,電波法の一部を改正する法律案,本院議了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB4A42.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g18305010.htm,衆法,183,10,電波法の一部を改正する法律案,原口　一博君外三名,,／,平成25年 5月15日,平成25年 5月15日／総務,平成25年 5月21日／否決,平成25年 5月23日／否決,,,,平成25年 5月15日,／,,／,／,／,／
