キャプション,種類,提出回次,番号,議案件名,審議状況,経過情報,経過情報URL,本文情報,本文情報URL,議案種類,議案提出回次,議案番号,議案件名,議案提出者,衆議院予備審査議案受理年月日,衆議院予備付託年月日／衆議院予備付託委員会,衆議院議案受理年月日,衆議院付託年月日／衆議院付託委員会,衆議院審査終了年月日／衆議院審査結果,衆議院審議終了年月日／衆議院審議結果,衆議院審議時会派態度,衆議院審議時賛成会派,衆議院審議時反対会派,参議院予備審査議案受理年月日,参議院予備付託年月日／参議院予備付託委員会,参議院議案受理年月日,参議院付託年月日／参議院付託委員会,参議院審査終了年月日／参議院審査結果,参議院審議終了年月日／参議院審議結果,公布年月日／法律番号
衆法の一覧,,173,3,政治資金規正法及び政党助成法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA9E32.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g17305003.htm,衆法,173,3,政治資金規正法及び政党助成法の一部を改正する法律案,大口　善徳君,,／,,平成22年 7月30日／政治倫理の確立及び公職選挙法改正に関する特別,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,173,5,児童買春、児童ポルノに係る行為等の処罰及び児童の保護等に関する法律の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA9AB6.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g17305005.htm,衆法,173,5,児童買春、児童ポルノに係る行為等の処罰及び児童の保護等に関する法律の一部を改正する法律案,高市　早苗君外三名,,／,,平成22年 7月30日／法務,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,173,6,障害者虐待の防止、障害者の養護者に対する支援等に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA9C02.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g17305006.htm,衆法,173,6,障害者虐待の防止、障害者の養護者に対する支援等に関する法律案,馳　浩君外四名,,／,,平成22年 7月30日／厚生労働,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,173,11,地域住民等による安全で安心して暮らせるまちづくりの推進に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA9A9E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g17305011.htm,衆法,173,11,地域住民等による安全で安心して暮らせるまちづくりの推進に関する法律案,井上　信治君外三名,,／,,平成22年 7月30日／内閣,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,173,12,国等による障害者就労施設からの物品等の調達の推進等に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA9C0A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g17305012.htm,衆法,173,12,国等による障害者就労施設からの物品等の調達の推進等に関する法律案,田村　憲久君外六名,,／,,平成22年 7月30日／厚生労働,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,174,2,政党助成法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA9E36.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g17405002.htm,衆法,174,2,政党助成法の一部を改正する法律案,林　幹雄君外四名,,／,,平成22年 7月30日／政治倫理の確立及び公職選挙法改正に関する特別,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,174,4,教育公務員特例法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA9E4A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g17405004.htm,衆法,174,4,教育公務員特例法の一部を改正する法律案,下村　博文君外三名,,／,,平成22年 7月30日／文部科学,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,174,7,低炭素社会づくり推進基本法案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA9DDA.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g17405007.htm,衆法,174,7,低炭素社会づくり推進基本法案,野田　毅君外四名,,／,,平成22年 7月30日／環境,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,174,11,北海道観光振興特別措置法案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA9DC2.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g17405011.htm,衆法,174,11,北海道観光振興特別措置法案,佐田　玄一郎君外五名,,／,,平成22年 7月30日／国土交通,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,174,15,気候変動対策推進基本法案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA9DE2.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g17405015.htm,衆法,174,15,気候変動対策推進基本法案,江田　康幸君,,／,,平成22年 7月30日／環境,／,／閉会中審査,,,,,／,,／,／,／,／
