キャプション,種類,提出回次,番号,議案件名,審議状況,経過情報,経過情報URL,本文情報,本文情報URL,議案種類,議案提出回次,議案番号,議案件名,議案提出者,衆議院予備審査議案受理年月日,衆議院予備付託年月日／衆議院予備付託委員会,衆議院議案受理年月日,衆議院付託年月日／衆議院付託委員会,衆議院審査終了年月日／衆議院審査結果,衆議院審議終了年月日／衆議院審議結果,衆議院審議時会派態度,衆議院審議時賛成会派,衆議院審議時反対会派,参議院予備審査議案受理年月日,参議院予備付託年月日／参議院予備付託委員会,参議院議案受理年月日,参議院付託年月日／参議院付託委員会,参議院審査終了年月日／参議院審査結果,参議院審議終了年月日／参議院審議結果,公布年月日／法律番号
参法の一覧,,182,1,公職の選挙におけるインターネットの活用の促進を図るための公職選挙法の一部を改正する等の法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB3D3E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g18206001.htm,参法,182,1,公職の選挙におけるインターネットの活用の促進を図るための公職選挙法の一部を改正する等の法律案,松田　公太君,平成24年12月27日,／,,／,／,／,,,,,／,平成24年12月27日,／,／,／,／
参法の一覧,,182,2,日本銀行法の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB3D42.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g18206002.htm,参法,182,2,日本銀行法の一部を改正する法律案,中西　健治君,平成24年12月27日,／,,／,／,／,,,,,／,平成24年12月27日,／,／,／,／
決算その他,決算,176,,平成二十一年度一般会計歳入歳出決算,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB34E2.htm,,,決算,176,,平成二十一年度一般会計歳入歳出決算,内閣,,／,,平成24年12月27日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,決算,176,,平成二十一年度特別会計歳入歳出決算,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB34E6.htm,,,決算,176,,平成二十一年度特別会計歳入歳出決算,内閣,,／,,平成24年12月27日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,決算,176,,平成二十一年度国税収納金整理資金受払計算書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB34EA.htm,,,決算,176,,平成二十一年度国税収納金整理資金受払計算書,内閣,,／,,平成24年12月27日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,決算,176,,平成二十一年度政府関係機関決算書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB34EE.htm,,,決算,176,,平成二十一年度政府関係機関決算書,内閣,,／,,平成24年12月27日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,決算,179,,平成二十二年度一般会計歳入歳出決算,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB34FA.htm,,,決算,179,,平成二十二年度一般会計歳入歳出決算,内閣,,／,,平成24年12月27日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,決算,179,,平成二十二年度特別会計歳入歳出決算,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB34FE.htm,,,決算,179,,平成二十二年度特別会計歳入歳出決算,内閣,,／,,平成24年12月27日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,決算,179,,平成二十二年度国税収納金整理資金受払計算書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB3502.htm,,,決算,179,,平成二十二年度国税収納金整理資金受払計算書,内閣,,／,,平成24年12月27日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,決算,179,,平成二十二年度政府関係機関決算書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB3506.htm,,,決算,179,,平成二十二年度政府関係機関決算書,内閣,,／,,平成24年12月27日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,決算,181,,平成二十三年度一般会計歳入歳出決算,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB3512.htm,,,決算,181,,平成二十三年度一般会計歳入歳出決算,内閣,,／,,平成24年12月27日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,決算,181,,平成二十三年度特別会計歳入歳出決算,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB3516.htm,,,決算,181,,平成二十三年度特別会計歳入歳出決算,内閣,,／,,平成24年12月27日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,決算,181,,平成二十三年度国税収納金整理資金受払計算書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB351A.htm,,,決算,181,,平成二十三年度国税収納金整理資金受払計算書,内閣,,／,,平成24年12月27日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,決算,181,,平成二十三年度政府関係機関決算書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB351E.htm,,,決算,181,,平成二十三年度政府関係機関決算書,内閣,,／,,平成24年12月27日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,国有財産,176,,平成二十一年度国有財産増減及び現在額総計算書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB34F2.htm,,,国有財産,176,,平成二十一年度国有財産増減及び現在額総計算書,内閣,,／,,平成24年12月27日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,国有財産,176,,平成二十一年度国有財産無償貸付状況総計算書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB34F6.htm,,,国有財産,176,,平成二十一年度国有財産無償貸付状況総計算書,内閣,,／,,平成24年12月27日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,国有財産,179,,平成二十二年度国有財産増減及び現在額総計算書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB350A.htm,,,国有財産,179,,平成二十二年度国有財産増減及び現在額総計算書,内閣,,／,,平成24年12月27日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,国有財産,179,,平成二十二年度国有財産無償貸付状況総計算書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB350E.htm,,,国有財産,179,,平成二十二年度国有財産無償貸付状況総計算書,内閣,,／,,平成24年12月27日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,国有財産,181,,平成二十三年度国有財産増減及び現在額総計算書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB3522.htm,,,国有財産,181,,平成二十三年度国有財産増減及び現在額総計算書,内閣,,／,,平成24年12月27日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,国有財産,181,,平成二十三年度国有財産無償貸付状況総計算書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB3526.htm,,,国有財産,181,,平成二十三年度国有財産無償貸付状況総計算書,内閣,,／,,平成24年12月27日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
