キャプション,種類,提出回次,番号,議案件名,審議状況,経過情報,経過情報URL,本文情報,本文情報URL,議案種類,議案提出回次,議案番号,議案件名,議案提出者,衆議院予備審査議案受理年月日,衆議院予備付託年月日／衆議院予備付託委員会,衆議院議案受理年月日,衆議院付託年月日／衆議院付託委員会,衆議院審査終了年月日／衆議院審査結果,衆議院審議終了年月日／衆議院審議結果,衆議院審議時会派態度,衆議院審議時賛成会派,衆議院審議時反対会派,参議院予備審査議案受理年月日,参議院予備付託年月日／参議院予備付託委員会,参議院議案受理年月日,参議院付託年月日／参議院付託委員会,参議院審査終了年月日／参議院審査結果,参議院審議終了年月日／参議院審議結果,公布年月日／法律番号
衆法の一覧,,163,6,人身取引等の防止及び人身取引等の被害者の保護に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3B4A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16305006.htm,衆法,163,6,人身取引等の防止及び人身取引等の被害者の保護に関する法律案,小宮山　洋子君外四名,,／,,平成20年 1月18日／内閣,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,163,7,牛海綿状脳症対策特別措置法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3C2E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16305007.htm,衆法,163,7,牛海綿状脳症対策特別措置法の一部を改正する法律案,山田　正彦君外六名,,／,,平成20年 1月18日／農林水産,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,163,8,輸入牛肉に係る情報の管理及び伝達に関する特別措置法案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3C36.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16305008.htm,衆法,163,8,輸入牛肉に係る情報の管理及び伝達に関する特別措置法案,山田　正彦君外六名,,／,,平成20年 1月18日／農林水産,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,163,12,道路交通法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3B4E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16305012.htm,衆法,163,12,道路交通法の一部を改正する法律案,小宮山　洋子君外三名,,／,,平成20年 1月18日／内閣,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,163,14,永住外国人に対する地方公共団体の議会の議員及び長の選挙権の付与に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3CBE.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16305014.htm,衆法,163,14,永住外国人に対する地方公共団体の議会の議員及び長の選挙権の付与に関する法律案,井上　義久君外一名,,／,,平成20年 1月18日／政治倫理の確立及び公職選挙法改正に関する特別,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,164,13,刑事訴訟法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3BA6.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16405013.htm,衆法,164,13,刑事訴訟法の一部を改正する法律案,河村　たかし君外二名,,／,,平成20年 1月18日／法務,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,164,14,臓器の移植に関する法律の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3C0A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16405014.htm,衆法,164,14,臓器の移植に関する法律の一部を改正する法律案,中山　太郎君外五名,,／,,平成20年 1月18日／厚生労働,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,164,15,臓器の移植に関する法律の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3C0E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16405015.htm,衆法,164,15,臓器の移植に関する法律の一部を改正する法律案,石井　啓一君外一名,,／,,平成20年 1月18日／厚生労働,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,164,26,消費生活用製品等及び特定生活関連物品に係る危険情報の提供の促進等に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3B52.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16405026.htm,衆法,164,26,消費生活用製品等及び特定生活関連物品に係る危険情報の提供の促進等に関する法律案,長妻　昭君外二名,,／,,平成20年 1月18日／内閣,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,164,27,国立国会図書館法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3CB6.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16405027.htm,衆法,164,27,国立国会図書館法の一部を改正する法律案,鳩山　由紀夫君外七名,,／,,平成20年 1月18日／議院運営,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,164,35,民法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3BAA.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16405035.htm,衆法,164,35,民法の一部を改正する法律案,枝野　幸男君外六名,,／,,平成20年 1月18日／法務,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,164,40,公職選挙法等の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3CC6.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16405040.htm,衆法,164,40,公職選挙法等の一部を改正する法律案,渡辺　周君外七名,,／,,平成20年 1月18日／政治倫理の確立及び公職選挙法改正に関する特別,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,165,2,学校教育法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3BCE.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16505002.htm,衆法,165,2,学校教育法の一部を改正する法律案,武正　公一君外四名,,／,,平成20年 1月18日／文部科学,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,165,6,交通基本法案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3C4E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16505006.htm,衆法,165,6,交通基本法案,細川　律夫君外五名,,／,,平成20年 1月18日／国土交通,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,165,7,電気通信事業法の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3B72.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16505007.htm,衆法,165,7,電気通信事業法の一部を改正する法律案,高井　美穂君外二名,,／,,平成20年 1月18日／総務,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,166,29,地方公務員法及び地方独立行政法人法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3B76.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16605029.htm,衆法,166,29,地方公務員法及び地方独立行政法人法の一部を改正する法律案,馬淵　澄夫君外四名,,／,,平成20年 1月18日／総務,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,166,38,環境健康被害者等救済基本法案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3C56.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16605038.htm,衆法,166,38,環境健康被害者等救済基本法案,末松　義規君外二名,,／,,平成20年 1月18日／環境,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,166,41,地方公務員法及び地方独立行政法人法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3B7A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16605041.htm,衆法,166,41,地方公務員法及び地方独立行政法人法の一部を改正する法律案,馬淵　澄夫君外四名,,／,,平成20年 1月18日／総務,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,166,43,入札談合等関与行為の排除及び防止並びに職員による入札等の公正を害すべき行為の処罰に関する法律及び刑法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3C3E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16605043.htm,衆法,166,43,入札談合等関与行為の排除及び防止並びに職員による入札等の公正を害すべき行為の処罰に関する法律及び刑法の一部を改正する法律案,松本　剛明君外四名,,／,,平成20年 1月18日／経済産業,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,166,44,私的独占の禁止及び公正取引の確保に関する法律の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3C46.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16605044.htm,衆法,166,44,私的独占の禁止及び公正取引の確保に関する法律の一部を改正する法律案,松本　剛明君外四名,,／,,平成20年 1月18日／経済産業,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,166,47,地方公共団体の議会の議員及び長の選挙に係る電磁的記録式投票機を用いて行う投票方法等の特例に関する法律及び最高裁判所裁判官国民審査法の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3B62.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16605047.htm,衆法,166,47,地方公共団体の議会の議員及び長の選挙に係る電磁的記録式投票機を用いて行う投票方法等の特例に関する法律及び最高裁判所裁判官国民審査法の一部を改正する法律案,原田　義昭君外三名,,／,,／,／,／,,,,,／,,平成20年 1月18日／政治倫理の確立及び選挙制度に関する特別,／審査未了,／,／
衆法の一覧,,166,48,債権管理回収業に関する特別措置法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3BAE.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16605048.htm,衆法,166,48,債権管理回収業に関する特別措置法の一部を改正する法律案,原田　義昭君外三名,,／,,平成20年 1月18日／法務,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,166,50,宇宙基本法案,撤回,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3B5A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16605050.htm,衆法,166,50,宇宙基本法案,河村　建夫君外七名,,／,,平成20年 1月18日／内閣,平成20年 5月 9日／撤回許可,／,,,,,／,,／,／,／,／
衆法の一覧,,166,51,非自然死体の死因等の究明の適正な実施に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3BB2.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16605051.htm,衆法,166,51,非自然死体の死因等の究明の適正な実施に関する法律案,細川　律夫君外一名,,／,,平成20年 1月18日／法務,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,166,52,法医科学研究所設置法案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA3BB6.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g16605052.htm,衆法,166,52,法医科学研究所設置法案,細川　律夫君外一名,,／,,平成20年 1月18日／法務,／,／閉会中審査,,,,,／,,／,／,／,／
