キャプション,種類,提出回次,番号,議案件名,審議状況,経過情報,経過情報URL,本文情報,本文情報URL,議案種類,議案提出回次,議案番号,議案件名,議案提出者,衆議院予備審査議案受理年月日,衆議院予備付託年月日／衆議院予備付託委員会,衆議院議案受理年月日,衆議院付託年月日／衆議院付託委員会,衆議院審査終了年月日／衆議院審査結果,衆議院審議終了年月日／衆議院審議結果,衆議院審議時会派態度,衆議院審議時賛成会派,衆議院審議時反対会派,参議院予備審査議案受理年月日,参議院予備付託年月日／参議院予備付託委員会,参議院議案受理年月日,参議院付託年月日／参議院付託委員会,参議院審査終了年月日／参議院審査結果,参議院審議終了年月日／参議院審議結果,公布年月日／法律番号
衆法の一覧,,141,5,情報公開法案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE39DE.htm,,,衆法,141,5,情報公開法案,松本　善明君外一名,,／,,平成10年11月27日／内閣,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,142,3,国家公務員の倫理の保持に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE39DA.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205003.htm,衆法,142,3,国家公務員の倫理の保持に関する法律案,倉田　栄喜君外九名,,／,,平成10年11月27日／内閣,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,142,4,国会職員の倫理の保持に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE39D6.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205004.htm,衆法,142,4,国会職員の倫理の保持に関する法律案,倉田　栄喜君外八名,,／,,平成10年11月27日／議院運営,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,142,5,政治倫理の確立のための国会議員の資産等の公開等に関する法律の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE39D2.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205005.htm,衆法,142,5,政治倫理の確立のための国会議員の資産等の公開等に関する法律の一部を改正する法律案,倉田　栄喜君外八名,,／,,平成10年11月27日／議院運営,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,142,11,行政情報の公開に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE39CE.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205011.htm,衆法,142,11,行政情報の公開に関する法律案,北村　哲男君外五名,,／,,平成10年11月27日／内閣,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,142,14,中高一貫教育の推進に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE39CA.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205014.htm,衆法,142,14,中高一貫教育の推進に関する法律案,藤村　修君外三名,,／,,平成10年11月27日／文教,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,142,17,政治資金規正法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE39C6.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205017.htm,衆法,142,17,政治資金規正法の一部を改正する法律案,松本　善明君外一名,,／,,平成10年11月27日／公職選挙法改正に関する調査特別,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,142,18,政党助成法を廃止する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DB8A42.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205018.htm,衆法,142,18,政党助成法を廃止する法律案,松本　善明君外一名,,／,,平成10年11月27日／公職選挙法改正に関する調査特別,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,142,19,国の行政機関の職員等の営利企業等への就職の制限等に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE39BE.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205019.htm,衆法,142,19,国の行政機関の職員等の営利企業等への就職の制限等に関する法律案,松本　善明君外一名,,／,,平成10年12月10日／内閣,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,142,20,政治倫理の確立のための国会議員の資産等の公開等に関する法律の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE39BA.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205020.htm,衆法,142,20,政治倫理の確立のための国会議員の資産等の公開等に関する法律の一部を改正する法律案,松本　善明君外一名,,／,,平成10年11月27日／議院運営,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,142,26,児童買春、児童ポルノに係る行為等の処罰及び児童の保護等に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE39B6.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205026.htm,衆法,142,26,児童買春、児童ポルノに係る行為等の処罰及び児童の保護等に関する法律案,森山　眞弓君外三名,,／,,平成10年11月27日／法務,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,142,27,民間資金等の活用による公共施設等の整備等の促進に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE39B2.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205027.htm,衆法,142,27,民間資金等の活用による公共施設等の整備等の促進に関する法律案,小杉　隆君外三名,,／,,平成10年11月27日／建設,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,142,28,借地借家法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE39AE.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205028.htm,衆法,142,28,借地借家法の一部を改正する法律案,保岡　興治君外六名,,／,,平成10年11月27日／法務,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,142,29,民法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE39AA.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205029.htm,衆法,142,29,民法の一部を改正する法律案,枝野　幸男君外八名,,／,,平成10年11月27日／法務,／,／閉会中審査,,,,,／,,／,／,／,／
