キャプション,種類,提出回次,番号,議案件名,審議状況,経過情報,経過情報URL,本文情報,本文情報URL,議案種類,議案提出回次,議案番号,議案件名,議案提出者,衆議院予備審査議案受理年月日,衆議院予備付託年月日／衆議院予備付託委員会,衆議院議案受理年月日,衆議院付託年月日／衆議院付託委員会,衆議院審査終了年月日／衆議院審査結果,衆議院審議終了年月日／衆議院審議結果,衆議院審議時会派態度,衆議院審議時賛成会派,衆議院審議時反対会派,参議院予備審査議案受理年月日,参議院予備付託年月日／参議院予備付託委員会,参議院議案受理年月日,参議院付託年月日／参議院付託委員会,参議院審査終了年月日／参議院審査結果,参議院審議終了年月日／参議院審議結果,公布年月日／法律番号
衆法の一覧,,173,1,北朝鮮特定貨物の検査等に関する特別措置法案,本院議了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA7CF6.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g17305001.htm,衆法,173,1,北朝鮮特定貨物の検査等に関する特別措置法案,石破　茂君外十名,,／,,平成22年 1月18日／国土交通,平成22年 5月19日／否決,平成22年 5月20日／否決,,,,,／,,／,／,／,／
衆法の一覧,,173,3,政治資金規正法及び政党助成法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA7D5A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g17305003.htm,衆法,173,3,政治資金規正法及び政党助成法の一部を改正する法律案,大口　善徳君,,／,,平成22年 1月18日／政治倫理の確立及び公職選挙法改正に関する特別,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,173,5,児童買春、児童ポルノに係る行為等の処罰及び児童の保護等に関する法律の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA7D0A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g17305005.htm,衆法,173,5,児童買春、児童ポルノに係る行為等の処罰及び児童の保護等に関する法律の一部を改正する法律案,高市　早苗君外三名,,／,,平成22年 1月18日／法務,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,173,6,障害者虐待の防止、障害者の養護者に対する支援等に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA7D16.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g17305006.htm,衆法,173,6,障害者虐待の防止、障害者の養護者に対する支援等に関する法律案,馳　浩君外四名,,／,,平成22年 1月18日／厚生労働,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,173,11,地域住民等による安全で安心して暮らせるまちづくりの推進に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA7D02.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g17305011.htm,衆法,173,11,地域住民等による安全で安心して暮らせるまちづくりの推進に関する法律案,井上　信治君外三名,,／,,平成22年 1月18日／内閣,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,173,12,国等による障害者就労施設からの物品等の調達の推進等に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA7D1E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g17305012.htm,衆法,173,12,国等による障害者就労施設からの物品等の調達の推進等に関する法律案,田村　憲久君外六名,,／,,平成22年 1月18日／厚生労働,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,173,13,国民年金法等の一部を改正する法律案,撤回,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA7D1A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g17305013.htm,衆法,173,13,国民年金法等の一部を改正する法律案,長勢　甚遠君外五名,,／,,平成22年 1月18日／厚生労働,平成22年 4月 9日／撤回許可,／,,,,,／,,／,／,／,／
衆法の一覧,,174,1,ＰＴＡ・青少年教育団体共済法案,撤回,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA86C2.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g17405001.htm,衆法,174,1,ＰＴＡ・青少年教育団体共済法案,馳　浩君外五名,,／,平成22年 1月18日,／,平成22年 5月14日／撤回,／,,,,平成22年 1月19日,／,,／,／,／,／
衆法の一覧,,174,2,政党助成法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA86B2.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g17405002.htm,衆法,174,2,政党助成法の一部を改正する法律案,林　幹雄君外四名,,／,平成22年 1月20日,平成22年 6月15日／政治倫理の確立及び公職選挙法改正に関する特別,／,／閉会中審査,,,,平成22年 1月21日,／,,／,／,／,／
衆法の一覧,,174,3,過疎地域自立促進特別措置法の一部を改正する法律案,成立,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DA8722.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g17405003.htm,衆法,174,3,過疎地域自立促進特別措置法の一部を改正する法律案,総務委員長,,／,平成22年 3月 2日,／審査省略,／,平成22年 3月 2日／可決,,,,平成22年 3月 2日,／,平成22年 3月 2日,平成22年 3月 3日／総務,平成22年 3月 9日／可決,平成22年 3月10日／可決,平成22年 3月17日／3
