キャプション,種類,提出回次,番号,議案件名,審議状況,経過情報,経過情報URL,本文情報,本文情報URL,議案種類,議案提出回次,議案番号,議案件名,議案提出者,衆議院予備審査議案受理年月日,衆議院予備付託年月日／衆議院予備付託委員会,衆議院議案受理年月日,衆議院付託年月日／衆議院付託委員会,衆議院審査終了年月日／衆議院審査結果,衆議院審議終了年月日／衆議院審議結果,衆議院審議時会派態度,衆議院審議時賛成会派,衆議院審議時反対会派,参議院予備審査議案受理年月日,参議院予備付託年月日／参議院予備付託委員会,参議院議案受理年月日,参議院付託年月日／参議院付託委員会,参議院審査終了年月日／参議院審査結果,参議院審議終了年月日／参議院審議結果,公布年月日／法律番号
衆法の一覧,,206,1,新型コロナウイルス感染症等の影響に対応するための低所得者等に対する特別給付金の支給に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD4ADE.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g20605001.htm,衆法,206,1,新型コロナウイルス感染症等の影響に対応するための低所得者等に対する特別給付金の支給に関する法律案,長妻　昭君外十二名,,／,令和 3年11月11日,令和 3年11月11日／厚生労働,／,／閉会中審査,,,,令和 3年11月11日,／,,／,／,／,／
決算その他,決算,200,,平成三十年度一般会計歳入歳出決算,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD35F6.htm,,,決算,200,,平成三十年度一般会計歳入歳出決算,内閣,,／,,令和 3年11月11日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,決算,200,,平成三十年度特別会計歳入歳出決算,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD35FA.htm,,,決算,200,,平成三十年度特別会計歳入歳出決算,内閣,,／,,令和 3年11月11日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,決算,200,,平成三十年度国税収納金整理資金受払計算書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD35FE.htm,,,決算,200,,平成三十年度国税収納金整理資金受払計算書,内閣,,／,,令和 3年11月11日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,決算,200,,平成三十年度政府関係機関決算書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD3602.htm,,,決算,200,,平成三十年度政府関係機関決算書,内閣,,／,,令和 3年11月11日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,決算,203,,令和元年度一般会計歳入歳出決算,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD3606.htm,,,決算,203,,令和元年度一般会計歳入歳出決算,内閣,,／,,令和 3年11月11日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,決算,203,,令和元年度特別会計歳入歳出決算,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD360A.htm,,,決算,203,,令和元年度特別会計歳入歳出決算,内閣,,／,,令和 3年11月11日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,決算,203,,令和元年度国税収納金整理資金受払計算書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD360E.htm,,,決算,203,,令和元年度国税収納金整理資金受払計算書,内閣,,／,,令和 3年11月11日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,決算,203,,令和元年度政府関係機関決算書 ,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD3612.htm,,,決算,203,,令和元年度政府関係機関決算書 ,内閣,,／,,令和 3年11月11日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,国有財産,200,,平成三十年度国有財産増減及び現在額総計算書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD361A.htm,,,国有財産,200,,平成三十年度国有財産増減及び現在額総計算書,内閣,,／,,令和 3年11月11日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,国有財産,200,,平成三十年度国有財産無償貸付状況総計算書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD361E.htm,,,国有財産,200,,平成三十年度国有財産無償貸付状況総計算書,内閣,,／,,令和 3年11月11日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,国有財産,203,,令和元年度国有財産増減及び現在額総計算書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD3622.htm,,,国有財産,203,,令和元年度国有財産増減及び現在額総計算書,内閣,,／,,令和 3年11月11日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,国有財産,203,,令和元年度国有財産無償貸付状況総計算書,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD3626.htm,,,国有財産,203,,令和元年度国有財産無償貸付状況総計算書,内閣,,／,,令和 3年11月11日／決算行政監視,／,／閉会中審査,,,,,／,,／,／,／,／
決算その他,ＮＨＫ決算,200,,日本放送協会平成三十年度財産目録、貸借対照表、損益計算書、資本等変動計算書及びキャッシュ・フロー計算書,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD35EA.htm,,,ＮＨＫ決算,200,,日本放送協会平成三十年度財産目録、貸借対照表、損益計算書、資本等変動計算書及びキャッシュ・フロー計算書,内閣,,／,,令和 3年11月11日／総務,／審査未了,／,,,,,／,,／,／,／,／
決算その他,ＮＨＫ決算,203,,日本放送協会令和元年度財産目録、貸借対照表、損益計算書、資本等変動計算書及びキャッシュ・フロー計算書,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DD35EE.htm,,,ＮＨＫ決算,203,,日本放送協会令和元年度財産目録、貸借対照表、損益計算書、資本等変動計算書及びキャッシュ・フロー計算書,内閣,,／,,令和 3年11月11日／総務,／審査未了,／,,,,,／,,／,／,／,／
