キャプション,種類,提出回次,番号,議案件名,審議状況,経過情報,経過情報URL,本文情報,本文情報URL,議案種類,議案提出回次,議案番号,議案件名,議案提出者,衆議院予備審査議案受理年月日,衆議院予備付託年月日／衆議院予備付託委員会,衆議院議案受理年月日,衆議院付託年月日／衆議院付託委員会,衆議院審査終了年月日／衆議院審査結果,衆議院審議終了年月日／衆議院審議結果,衆議院審議時会派態度,衆議院審議時賛成会派,衆議院審議時反対会派,参議院予備審査議案受理年月日,参議院予備付託年月日／参議院予備付託委員会,参議院議案受理年月日,参議院付託年月日／参議院付託委員会,参議院審査終了年月日／参議院審査結果,参議院審議終了年月日／参議院審議結果,公布年月日／法律番号
衆法の一覧,,141,5,情報公開法案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E9A.htm,,,衆法,141,5,情報公開法案,松本　善明君外一名,,／,,平成11年 1月19日／内閣,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,142,3,国家公務員の倫理の保持に関する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E96.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205003.htm,衆法,142,3,国家公務員の倫理の保持に関する法律案,倉田　栄喜君外九名,,／,,平成11年 1月19日／内閣,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,142,4,国会職員の倫理の保持に関する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E92.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205004.htm,衆法,142,4,国会職員の倫理の保持に関する法律案,倉田　栄喜君外八名,,／,,平成11年 1月19日／議院運営,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,142,5,政治倫理の確立のための国会議員の資産等の公開等に関する法律の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E8E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205005.htm,衆法,142,5,政治倫理の確立のための国会議員の資産等の公開等に関する法律の一部を改正する法律案,倉田　栄喜君外八名,,／,,平成11年 1月19日／政治倫理の確立及び公職選挙法改正に関する特別,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,142,11,行政情報の公開に関する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E8A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205011.htm,衆法,142,11,行政情報の公開に関する法律案,北村哲男君外五名,,／,,平成11年 1月19日／内閣,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,142,14,中高一貫教育の推進に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E86.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205014.htm,衆法,142,14,中高一貫教育の推進に関する法律案,藤村　修君外三名,,／,,平成11年 1月19日／文教,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,142,17,政治資金規正法の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E82.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205017.htm,衆法,142,17,政治資金規正法の一部を改正する法律案,松本　善明君外一名,,／,,平成11年 1月19日／政治倫理の確立及び公職選挙法改正に関する特別,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,142,18,政党助成法を廃止する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E7E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205018.htm,衆法,142,18,政党助成法を廃止する法律案,松本　善明君外一名,,／,,平成11年 1月19日／政治倫理の確立及び公職選挙法改正に関する特別,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,142,19,国の行政機関の職員等の営利企業等への就職の制限等に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E7A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205019.htm,衆法,142,19,国の行政機関の職員等の営利企業等への就職の制限等に関する法律案,松本　善明君外一名,,／,,平成11年 1月19日／内閣,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,142,20,政治倫理の確立のための国会議員の資産等の公開等に関する法律の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E76.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205020.htm,衆法,142,20,政治倫理の確立のための国会議員の資産等の公開等に関する法律の一部を改正する法律案,松本　善明君外一名,,／,,平成11年 1月19日／政治倫理の確立及び公職選挙法改正に関する特別,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,142,26,児童買春、児童ポルノに係る行為等の処罰及び児童の保護等に関する法律案,撤回,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E72.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205026.htm,衆法,142,26,児童買春、児童ポルノに係る行為等の処罰及び児童の保護等に関する法律案,森山　眞弓君外三名,,／,,平成11年 1月19日／法務,平成11年 3月31日／撤回許可,／,,,,,／,,／,／,／,／
衆法の一覧,,142,27,民間資金等の活用による公共施設等の整備等の促進に関する法律案,撤回,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E6E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205027.htm,衆法,142,27,民間資金等の活用による公共施設等の整備等の促進に関する法律案,小杉　隆君外三名,,／,,平成11年 1月19日／建設,平成11年 6月 4日／撤回許可,／,,,,,／,,／,／,／,／
衆法の一覧,,142,28,借地借家法の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E6A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205028.htm,衆法,142,28,借地借家法の一部を改正する法律案,保岡　興治君外六名,,／,,平成11年 1月19日／法務,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,142,29,民法の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E66.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205029.htm,衆法,142,29,民法の一部を改正する法律案,枝野　幸男君外八名,,／,,平成11年 1月19日／法務,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,142,30,国会議員等の入札干渉等の処罰等に関する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E62.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205030.htm,衆法,142,30,国会議員等の入札干渉等の処罰等に関する法律案,中井　洽君外一名,,／,,平成11年 1月19日／政治倫理の確立及び公職選挙法改正に関する特別,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,142,31,公職選挙法の一部を改正する法律案,撤回,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E5E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205031.htm,衆法,142,31,公職選挙法の一部を改正する法律案,加藤　紘一君外十六名,,／,,平成11年 1月19日／政治倫理の確立及び公職選挙法改正に関する特別,平成11年 7月26日／撤回許可,／,,,,,／,,／,／,／,／
衆法の一覧,,142,32,政治資金規正法の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E5A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205032.htm,衆法,142,32,政治資金規正法の一部を改正する法律案,加藤　紘一君外十六名,,／,,平成11年 1月19日／政治倫理の確立及び公職選挙法改正に関する特別,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,142,33,国会法及び公職選挙法の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E56.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205033.htm,衆法,142,33,国会法及び公職選挙法の一部を改正する法律案,加藤　紘一君外十五名,,／,,平成11年 1月19日／政治倫理の確立及び公職選挙法改正に関する特別,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,142,34,政治倫理の確立のための国会議員の資産等の公開等に関する法律の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E52.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205034.htm,衆法,142,34,政治倫理の確立のための国会議員の資産等の公開等に関する法律の一部を改正する法律案,加藤　紘一君外十六名,,／,,平成11年 1月19日／政治倫理の確立及び公職選挙法改正に関する特別,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,142,35,政治倫理の確立のための国会議員の仮名による株取引等の禁止に関する法律案,撤回,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E4E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205035.htm,衆法,142,35,政治倫理の確立のための国会議員の仮名による株取引等の禁止に関する法律案,加藤　紘一君外十六名,,／,,平成11年 1月19日／政治倫理の確立及び公職選挙法改正に関する特別,平成11年 7月26日／撤回許可,／,,,,,／,,／,／,／,／
衆法の一覧,,142,36,国家公務員倫理法案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E4A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205036.htm,衆法,142,36,国家公務員倫理法案,小川元君外三名,,／,,平成11年 1月19日／内閣,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,142,37,自衛隊員倫理法案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E46.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205037.htm,衆法,142,37,自衛隊員倫理法案,小川元君外三名,,／,,平成11年 1月19日／内閣,／審査未了,／,,,,,／,,／,／,／,／
衆法の一覧,,142,38,国会議員の地位利用収賄等の処罰に関する法律案,撤回,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E42.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205038.htm,衆法,142,38,国会議員の地位利用収賄等の処罰に関する法律案,山本　孝史君外八名,,／,,平成11年 1月19日／政治倫理の確立及び公職選挙法改正に関する特別,平成11年 5月11日／撤回許可,／,,,,,／,,／,／,／,／
衆法の一覧,,142,40,国会議員等の地位利用収賄等の処罰等に関する法律案,撤回,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E3E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205040.htm,衆法,142,40,国会議員等の地位利用収賄等の処罰等に関する法律案,遠藤和良君外四名,,／,,平成11年 1月19日／政治倫理の確立及び公職選挙法改正に関する特別,平成11年 5月11日／撤回許可,／,,,,,／,,／,／,／,／
衆法の一覧,,142,41,政治倫理の確立のための国会議員の仮名による株取引等の禁止等に関する法律案,撤回,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E3A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205041.htm,衆法,142,41,政治倫理の確立のための国会議員の仮名による株取引等の禁止等に関する法律案,遠藤和良君外四名,,／,,平成11年 1月19日／政治倫理の確立及び公職選挙法改正に関する特別,平成11年 7月26日／撤回許可,／,,,,,／,,／,／,／,／
衆法の一覧,,142,43,公職選挙法の一部を改正する法律案,未了,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1CE3E36.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g14205043.htm,衆法,142,43,公職選挙法の一部を改正する法律案,田中甲君外三名,,／,,平成11年 1月19日／政治倫理の確立及び公職選挙法改正に関する特別,／審査未了,／,,,,,／,,／,／,／,／
